millis,mx,my,mz
2025-04-14 12:48:50.765201,-133.166504,1.086426,-229.870605
2025-04-14 12:48:50.778201,-132.519531,2.331543,-232.226562
2025-04-14 12:48:50.791201,-132.104492,4.284668,-234.289551
2025-04-14 12:48:50.804201,-131.970215,5.761719,-236.511230
2025-04-14 12:48:50.817201,-131.018066,6.958008,-237.719727
2025-04-14 12:48:50.830201,-129.455566,8.227539,-238.208008
2025-04-14 12:48:50.843201,-129.248047,9.741211,-240.661621
2025-04-14 12:48:50.856201,-126.855469,10.998535,-239.575195
2025-04-14 12:48:50.869201,-123.706055,11.840820,-239.465332
2025-04-14 12:48:50.882201,-121.435547,13.049316,-238.977051
2025-04-14 12:48:50.894201,-120.483398,14.062500,-238.244629
2025-04-14 12:48:50.907201,-121.374512,15.478516,-239.794922
2025-04-14 12:48:50.920201,-122.692871,16.796875,-239.074707
2025-04-14 12:48:50.933201,-124.365234,18.041992,-240.063477
2025-04-14 12:48:50.946201,-123.413086,19.250488,-240.270996
2025-04-14 12:48:50.959201,-122.973633,21.057129,-239.965820
2025-04-14 12:48:50.972201,-123.876953,22.131348,-240.722656
2025-04-14 12:48:50.985201,-124.841309,23.559570,-242.370605
2025-04-14 12:48:50.998201,-127.014160,24.035645,-243.981934
2025-04-14 12:48:51.011201,-129.455566,24.731445,-245.544434
2025-04-14 12:48:51.023201,-133.044434,25.451660,-248.205566
2025-04-14 12:48:51.036201,-136.804199,25.878906,-251.147461
2025-04-14 12:48:51.049201,-141.210938,27.026367,-254.150391
2025-04-14 12:48:51.062201,-145.629883,27.819824,-256.152344
2025-04-14 12:48:51.075201,-146.838379,27.893066,-258.178711
2025-04-14 12:48:51.088201,-143.859863,27.539062,-257.531738
2025-04-14 12:48:51.101201,-142.431641,27.246094,-257.653809
2025-04-14 12:48:51.114201,-141.198730,27.099609,-258.044434
2025-04-14 12:48:51.127201,-139.831543,26.293945,-257.983398
2025-04-14 12:48:51.140201,-139.025879,25.537109,-257.836914
2025-04-14 12:48:51.153201,-139.355469,25.048828,-258.679199
2025-04-14 12:48:51.165201,-139.624023,25.122070,-260.815430
2025-04-14 12:48:51.178201,-138.732910,25.695801,-261.279297
2025-04-14 12:48:51.191201,-136.230469,26.416016,-259.228516
2025-04-14 12:48:51.204201,-134.765625,26.928711,-259.277344
2025-04-14 12:48:51.217201,-134.619141,28.137207,-260.205078
2025-04-14 12:48:51.230201,-135.241699,28.173828,-260.180664
2025-04-14 12:48:51.243201,-137.145996,29.150391,-261.059570
2025-04-14 12:48:51.256201,-138.098145,29.309082,-262.524414
2025-04-14 12:48:51.269201,-140.466309,29.846191,-263.720703
2025-04-14 12:48:51.282201,-141.564941,30.419922,-264.257812
2025-04-14 12:48:51.295201,-143.395996,30.090332,-265.039062
2025-04-14 12:48:51.307201,-144.543457,29.907227,-265.673828
2025-04-14 12:48:51.320201,-147.204590,30.065918,-266.674805
2025-04-14 12:48:51.333201,-149.084473,30.163574,-268.176270
2025-04-14 12:48:51.346201,-150.695801,30.310059,-268.298340
2025-04-14 12:48:51.359201,-151.428223,30.346680,-268.847656
2025-04-14 12:48:51.372201,-152.709961,30.102539,-270.654297
2025-04-14 12:48:51.385201,-154.980469,30.407715,-271.618652
2025-04-14 12:48:51.398201,-156.689453,30.847168,-272.534180
2025-04-14 12:48:51.411201,-154.150391,30.749512,-273.046875
2025-04-14 12:48:51.424201,-150.769043,31.311035,-270.422363
2025-04-14 12:48:51.436201,-147.790527,31.774902,-269.226074
2025-04-14 12:48:51.449201,-147.363281,32.226562,-269.262695
2025-04-14 12:48:51.462201,-146.923828,33.642578,-270.166016
